dataset	query_id	relevant_count	eos_any_miss_at_10	external_both_hit_at_10	external_both_hit_at_1	external_same_top1_doc	source_first_relevant_ranks	source_ndcg_at_10	source_recall_at_100	source_top1_doc_ids
fiqa	15	1	True	True	False	False	"{""bm25"": 41, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 100, ""mxbai"": 2, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6309297535714574, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""420483"", ""eos_compact_q4_fp16_o200"": ""162684"", ""eos_dense"": ""162684"", ""hybrid_minmax_blend_a050"": ""420483"", ""mxbai"": ""224000"", ""qwen3"": ""325273""}"
fiqa	18	1	True	True	False	False	"{""bm25"": 17, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 49, ""mxbai"": 1, ""qwen3"": 2}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 0.6309297535714574}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""377152"", ""eos_compact_q4_fp16_o200"": ""131483"", ""eos_dense"": ""131483"", ""hybrid_minmax_blend_a050"": ""377152"", ""mxbai"": ""88124"", ""qwen3"": ""377152""}"
fiqa	26	2	True	True	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 8, ""qwen3"": 4}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.19342640361727081, ""qwen3"": 0.2640681225725909}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""323389"", ""eos_compact_q4_fp16_o200"": ""92419"", ""eos_dense"": ""92419"", ""hybrid_minmax_blend_a050"": ""92419"", ""mxbai"": ""176284"", ""qwen3"": ""483354""}"
fiqa	34	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 21}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""231449"", ""eos_compact_q4_fp16_o200"": ""61919"", ""eos_dense"": ""61919"", ""hybrid_minmax_blend_a050"": ""64459"", ""mxbai"": ""490867"", ""qwen3"": ""458917""}"
fiqa	42	3	True	True	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 8, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.14804095548293264, ""qwen3"": 0.46927872602275655}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6666666666666666, ""qwen3"": 1.0}"	"{""bm25"": ""374443"", ""eos_compact_q4_fp16_o200"": ""500581"", ""eos_dense"": ""500581"", ""hybrid_minmax_blend_a050"": ""581265"", ""mxbai"": ""305222"", ""qwen3"": ""331981""}"
fiqa	56	1	True	True	False	False	"{""bm25"": 20, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 43, ""mxbai"": 2, ""qwen3"": 4}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6309297535714574, ""qwen3"": 0.43067655807339306}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""468741"", ""eos_compact_q4_fp16_o200"": ""227757"", ""eos_dense"": ""227757"", ""hybrid_minmax_blend_a050"": ""334603"", ""mxbai"": ""181187"", ""qwen3"": ""414834""}"
fiqa	68	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": ""300510"", ""eos_compact_q4_fp16_o200"": ""64899"", ""eos_dense"": ""64899"", ""hybrid_minmax_blend_a050"": ""64899"", ""mxbai"": ""378484"", ""qwen3"": ""418999""}"
fiqa	89	6	True	True	False	True	"{""bm25"": 6, ""eos_compact_q4_fp16_o200"": 16, ""eos_dense"": 16, ""hybrid_minmax_blend_a050"": 6, ""mxbai"": 4, ""qwen3"": 6}"	"{""bm25"": 0.10778915452451095, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.10778915452451095, ""mxbai"": 0.13032376591037065, ""qwen3"": 0.30411705878024947}"	"{""bm25"": 0.3333333333333333, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 0.6666666666666666, ""qwen3"": 0.8333333333333334}"	"{""bm25"": ""135196"", ""eos_compact_q4_fp16_o200"": ""526817"", ""eos_dense"": ""526817"", ""hybrid_minmax_blend_a050"": ""309023"", ""mxbai"": ""188893"", ""qwen3"": ""188893""}"
fiqa	90	1	False	True	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 3, ""eos_dense"": 3, ""hybrid_minmax_blend_a050"": 8, ""mxbai"": 6, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.3154648767857287, ""mxbai"": 0.3562071871080222, ""qwen3"": 1.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""370542"", ""eos_compact_q4_fp16_o200"": ""274721"", ""eos_dense"": ""274721"", ""hybrid_minmax_blend_a050"": ""411063"", ""mxbai"": ""454537"", ""qwen3"": ""31793""}"
fiqa	94	1	False	True	True	True	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 3, ""eos_dense"": 3, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.6309297535714574, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.6309297535714574, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""354716"", ""eos_compact_q4_fp16_o200"": ""354716"", ""eos_dense"": ""354716"", ""hybrid_minmax_blend_a050"": ""354716"", ""mxbai"": ""245447"", ""qwen3"": ""245447""}"
fiqa	98	2	True	True	True	True	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6131471927654585, ""qwen3"": 0.6131471927654585}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.5, ""qwen3"": 0.5}"	"{""bm25"": ""352363"", ""eos_compact_q4_fp16_o200"": ""298424"", ""eos_dense"": ""298424"", ""hybrid_minmax_blend_a050"": ""146632"", ""mxbai"": ""527522"", ""qwen3"": ""527522""}"
fiqa	104	2	False	True	True	True	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 3, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.6131471927654585, ""eos_dense"": 0.6131471927654585, ""hybrid_minmax_blend_a050"": 0.30657359638272924, ""mxbai"": 0.6131471927654585, ""qwen3"": 0.6131471927654585}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 0.5, ""qwen3"": 1.0}"	"{""bm25"": ""42625"", ""eos_compact_q4_fp16_o200"": ""575869"", ""eos_dense"": ""575869"", ""hybrid_minmax_blend_a050"": ""477716"", ""mxbai"": ""575869"", ""qwen3"": ""575869""}"
fiqa	106	1	True	True	False	False	"{""bm25"": 36, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 82, ""mxbai"": 1, ""qwen3"": 3}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 0.5}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""271691"", ""eos_compact_q4_fp16_o200"": ""21764"", ""eos_dense"": ""21764"", ""hybrid_minmax_blend_a050"": ""21764"", ""mxbai"": ""76695"", ""qwen3"": ""365410""}"
fiqa	109	1	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.6309297535714574, ""eos_dense"": 0.6309297535714574, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""73427"", ""eos_compact_q4_fp16_o200"": ""384192"", ""eos_dense"": ""384192"", ""hybrid_minmax_blend_a050"": ""73427"", ""mxbai"": ""73427"", ""qwen3"": ""73427""}"
fiqa	475	1	True	True	False	False	"{""bm25"": 3, ""eos_compact_q4_fp16_o200"": 69, ""eos_dense"": 69, ""hybrid_minmax_blend_a050"": 5, ""mxbai"": 1, ""qwen3"": 4}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.38685280723454163, ""mxbai"": 1.0, ""qwen3"": 0.43067655807339306}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""71338"", ""eos_compact_q4_fp16_o200"": ""504317"", ""eos_dense"": ""504317"", ""hybrid_minmax_blend_a050"": ""339463"", ""mxbai"": ""366761"", ""qwen3"": ""504317""}"
fiqa	503	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 8, ""qwen3"": 24}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.3154648767857287, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""166921"", ""eos_compact_q4_fp16_o200"": ""510063"", ""eos_dense"": ""510063"", ""hybrid_minmax_blend_a050"": ""510063"", ""mxbai"": ""324686"", ""qwen3"": ""425713""}"
fiqa	504	3	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 31, ""eos_dense"": 31, ""hybrid_minmax_blend_a050"": 48, ""mxbai"": 0, ""qwen3"": 15}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.3333333333333333, ""eos_dense"": 0.3333333333333333, ""hybrid_minmax_blend_a050"": 0.3333333333333333, ""mxbai"": 0.0, ""qwen3"": 0.3333333333333333}"	"{""bm25"": ""77248"", ""eos_compact_q4_fp16_o200"": ""524495"", ""eos_dense"": ""524495"", ""hybrid_minmax_blend_a050"": ""22807"", ""mxbai"": ""546097"", ""qwen3"": ""231688""}"
fiqa	515	1	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 4, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.43067655807339306, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""372909"", ""eos_compact_q4_fp16_o200"": ""446870"", ""eos_dense"": ""446870"", ""hybrid_minmax_blend_a050"": ""446870"", ""mxbai"": ""372909"", ""qwen3"": ""372909""}"
fiqa	529	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 57}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""66356"", ""eos_compact_q4_fp16_o200"": ""151023"", ""eos_dense"": ""151023"", ""hybrid_minmax_blend_a050"": ""66356"", ""mxbai"": ""552756"", ""qwen3"": ""251392""}"
fiqa	547	2	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 5}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.23719771276929624}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.5}"	"{""bm25"": ""84642"", ""eos_compact_q4_fp16_o200"": ""415432"", ""eos_dense"": ""415432"", ""hybrid_minmax_blend_a050"": ""556421"", ""mxbai"": ""523158"", ""qwen3"": ""68088""}"
fiqa	549	1	True	False	False	False	"{""bm25"": 55, ""eos_compact_q4_fp16_o200"": 97, ""eos_dense"": 97, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 12, ""qwen3"": 2}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.6309297535714574}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""449279"", ""eos_compact_q4_fp16_o200"": ""449279"", ""eos_dense"": ""449279"", ""hybrid_minmax_blend_a050"": ""449279"", ""mxbai"": ""595633"", ""qwen3"": ""461943""}"
fiqa	559	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 92}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""490955"", ""eos_compact_q4_fp16_o200"": ""402902"", ""eos_dense"": ""402902"", ""hybrid_minmax_blend_a050"": ""456098"", ""mxbai"": ""115868"", ""qwen3"": ""382838""}"
fiqa	570	1	True	False	False	True	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 76, ""eos_dense"": 76, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 3, ""qwen3"": 19}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.5, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""346387"", ""eos_compact_q4_fp16_o200"": ""577837"", ""eos_dense"": ""577837"", ""hybrid_minmax_blend_a050"": ""79375"", ""mxbai"": ""532839"", ""qwen3"": ""532839""}"
fiqa	585	2	True	True	True	True	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 0.6131471927654585}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""531698"", ""eos_compact_q4_fp16_o200"": ""577832"", ""eos_dense"": ""577832"", ""hybrid_minmax_blend_a050"": ""577832"", ""mxbai"": ""140226"", ""qwen3"": ""140226""}"
fiqa	588	2	False	True	False	False	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 6}"	"{""bm25"": 0.38685280723454163, ""eos_compact_q4_fp16_o200"": 0.6131471927654585, ""eos_dense"": 0.6131471927654585, ""hybrid_minmax_blend_a050"": 0.6131471927654585, ""mxbai"": 1.0, ""qwen3"": 0.2184074368181642}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""192193"", ""eos_compact_q4_fp16_o200"": ""203710"", ""eos_dense"": ""203710"", ""hybrid_minmax_blend_a050"": ""203710"", ""mxbai"": ""203710"", ""qwen3"": ""574011""}"
fiqa	594	2	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.6131471927654585, ""eos_compact_q4_fp16_o200"": 0.38685280723454163, ""eos_dense"": 0.38685280723454163, ""hybrid_minmax_blend_a050"": 0.6509209298071325, ""mxbai"": 0.6131471927654585, ""qwen3"": 0.6131471927654585}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""377322"", ""eos_compact_q4_fp16_o200"": ""64881"", ""eos_dense"": ""64881"", ""hybrid_minmax_blend_a050"": ""64881"", ""mxbai"": ""377322"", ""qwen3"": ""377322""}"
fiqa	603	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 11, ""qwen3"": 46}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""307767"", ""eos_compact_q4_fp16_o200"": ""523158"", ""eos_dense"": ""523158"", ""hybrid_minmax_blend_a050"": ""310056"", ""mxbai"": ""599483"", ""qwen3"": ""61014""}"
fiqa	604	3	True	True	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 1, ""qwen3"": 7}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.9674679834891693, ""qwen3"": 0.2976932148674145}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""547574"", ""eos_compact_q4_fp16_o200"": ""522438"", ""eos_dense"": ""522438"", ""hybrid_minmax_blend_a050"": ""535673"", ""mxbai"": ""261622"", ""qwen3"": ""547574""}"
fiqa	620	5	True	False	False	False	"{""bm25"": 35, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 70, ""mxbai"": 6, ""qwen3"": 20}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.12081130269949421, ""qwen3"": 0.0}"	"{""bm25"": 0.2, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.2, ""mxbai"": 0.4, ""qwen3"": 0.8}"	"{""bm25"": ""535817"", ""eos_compact_q4_fp16_o200"": ""186846"", ""eos_dense"": ""186846"", ""hybrid_minmax_blend_a050"": ""535817"", ""mxbai"": ""467059"", ""qwen3"": ""572848""}"
fiqa	622	2	True	True	False	False	"{""bm25"": 26, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 47, ""mxbai"": 6, ""qwen3"": 2}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.2184074368181642, ""qwen3"": 0.38685280723454163}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""243571"", ""eos_compact_q4_fp16_o200"": ""21420"", ""eos_dense"": ""21420"", ""hybrid_minmax_blend_a050"": ""4044"", ""mxbai"": ""274948"", ""qwen3"": ""550184""}"
fiqa	659	10	True	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.39327839964630634, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.2808815010511816, ""mxbai"": 0.7534494445524139, ""qwen3"": 0.4480300279758385}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 1.0, ""qwen3"": 0.9}"	"{""bm25"": ""13139"", ""eos_compact_q4_fp16_o200"": ""337765"", ""eos_dense"": ""337765"", ""hybrid_minmax_blend_a050"": ""337765"", ""mxbai"": ""168796"", ""qwen3"": ""168796""}"
fiqa	672	2	True	False	False	False	"{""bm25"": 23, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 34, ""mxbai"": 29, ""qwen3"": 7}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.20438239758848614}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.5, ""qwen3"": 0.5}"	"{""bm25"": ""89161"", ""eos_compact_q4_fp16_o200"": ""345894"", ""eos_dense"": ""345894"", ""hybrid_minmax_blend_a050"": ""572796"", ""mxbai"": ""81941"", ""qwen3"": ""308307""}"
